,linkID,link,title,section,author,frontPageDate,postedDate
1835,1835,https://www.nairaland.com/5840902/issa-onilu-pdp-not-happy-because,PDP Not Happy Because They Won't Share Abacha's Loot As Usual - Issa-Onilu,Politics,ajibola1979,2020-05-07 07:16:00,2020-05-07 05:14:00
1836,1836,https://www.nairaland.com/5840936/bala-mohammed-no-apologies-using,I Have No Apologies For Using Chloroquine To Cure Coronavirus - Bauchi Governor,Politics,NaijaRoyalty,2020-05-07 07:12:00,2020-05-07 05:58:00
1837,1837,https://www.nairaland.com/5837129/n30-million-build-business-complex,Can N30Million Build A Business Complex?,Properties,Kingrexyl,2020-05-07 06:37:00,2020-05-05 11:44:00
1838,1838,https://www.nairaland.com/5840586/petrol-sell-117-per-litre,Petrol To Sell At 117 Per Litre As PPMC Slashes Ex-Depot Prices,Politics,awesomely,2020-05-07 04:25:00,2020-05-06 22:51:00
1839,1839,https://www.nairaland.com/5840684/195-new-covid-19-cases-5,"195 New COVID-19 Cases, 5 Deaths, &amp 53 Discharged On May 6",Health,fergie001,2020-05-07 00:33:00,2020-05-07 00:01:00
1840,1840,https://www.nairaland.com/5839976/covid-19-enugu-religious-leaders-urge,COVID-19: Enugu Religious Leaders Urge Residents To Obey NCDC’s Regulations,Religion,OEPHIUS,2020-05-06 22:06:00,2020-05-06 17:25:00
1841,1841,https://www.nairaland.com/5833038/what-love-made-annoys-anytime,What Has Love Made You Do That Annoys You Anytime You Remember It?,Romance,Jackossky,2020-05-06 22:02:00,2020-05-03 14:02:00
1842,1842,https://www.nairaland.com/5837903/how-ex-left-me-after,"""How My Ex Left Me After She Discovered My Salary Was N45k. I Now Earn This....""",Romance,Dantepet3000,2020-05-06 22:00:00,2020-05-05 18:11:00
1843,1843,https://www.nairaland.com/5839651/e-money-rocks-police-customised-facemask,E-Money Rocks Police Customised Face Mask As He Steps Out In Style (Photos),Celebrities,Airforce1,2020-05-06 21:34:00,2020-05-06 14:34:00
1844,1844,https://www.nairaland.com/5838765/notorious-cult-leader-mukaila-arrested,"Photo Of Notorious Cult Leader, Mukaila 'Actor' Arrested By Police In Lagos",Crime,arinze198,2020-05-06 21:15:00,2020-05-06 07:24:00
1845,1845,https://www.nairaland.com/5840354/malami-deliberately-referred-abacha-loot,"""I Deliberately Referred To Abacha Loot As ""Abacha's Assets"" - Malami",Politics,nairavsdollars,2020-05-06 21:11:00,2020-05-06 20:42:00
1846,1846,https://www.nairaland.com/5839812/wearing-facemask-embarrassment-science-pastor,"""Wearing Face-Masks Is An Embarrassment To Science"" - Pastor Chris Oyakhilome",Religion,akelicious,2020-05-06 20:42:00,2020-05-06 15:52:00
1847,1847,https://www.nairaland.com/5840158/struggling-survive-total,We Are Struggling To Survive - Oil Giants Total,Business,Juliusmalema,2020-05-06 20:29:00,2020-05-06 18:54:00
1848,1848,https://www.nairaland.com/5840256/seyi-tinubi-3-ways-give,3 Ways To Give Back That Doesn't Require A Financial Investment,Politics,aminulive,2020-05-06 20:25:00,2020-05-06 19:47:00
1849,1849,https://www.nairaland.com/5838889/lagos-bricklayer-spends-six-years,Lagos Bricklayer Spends Six Years In Prison For Phantom Robbery,Crime,iwaeda,2020-05-06 19:53:00,2020-05-06 08:33:00
1850,1850,https://www.nairaland.com/5839961/president-buhari-appoints-suleiman-abba,"President Buhari Appoints Former IGP Abba, Chairman Police Trust Fund BOT, Others",Politics,fergie006,2020-05-06 19:52:00,2020-05-06 17:17:00
1851,1851,https://www.nairaland.com/5840193/lagos-discharges-37-coronavirus-patients,Lagos Discharges 37 Coronavirus Patients Today,Health,fergie001,2020-05-06 19:24:00,2020-05-06 19:11:00
1852,1852,https://www.nairaland.com/5839885/lebanon-25-passengers-nigeria-test,25 Passengers From Nigeria Test Positive For COVID-19 - Lebanese Health Ministry,Health,Lebanese123,2020-05-06 18:56:00,2020-05-06 16:31:00
1853,1853,https://www.nairaland.com/5839900/nigerian-billionaires-lose-billions-amid,Nigerian Billionaires Lose Billions Amid Coronavirus Pandemic,Business,lalasticlala,2020-05-06 18:24:00,2020-05-06 16:40:00
1854,1854,https://www.nairaland.com/5839803/imf-credits-cbns-account-3.4bn,IMF Credits CBN's Account With $3.4bn Emergency Loan,Politics,dipoolowoo,2020-05-06 18:18:00,2020-05-06 15:48:00
1855,1855,https://www.nairaland.com/5839954/fg-extends-flight-ban-four,FG Extends Flight Ban By Four Weeks,Travel,thisweekng,2020-05-06 17:52:00,2020-05-06 17:13:00
1856,1856,https://www.nairaland.com/5840010/sikiratu-rashidi-yekinis-mother-placed,Ministry Of Sports Places Rashidi Yekini's Mother On Monthly Stipend,Sports,engroyekan,2020-05-06 17:49:00,2020-05-06 17:41:00
1857,1857,https://www.nairaland.com/5839794/nigerian-woman-gives-birth-repatriation,Nigerian Woman Gives Birth On Repatriation Flight From UAE,Travel,oshozondii,2020-05-06 17:12:00,2020-05-06 15:45:00
1858,1858,https://www.nairaland.com/5839787/covid-19-patient-flees-bauchi-isolation,COVID-19 Patient Flees Bauchi Isolation Centre,Health,etokhana,2020-05-06 16:58:00,2020-05-06 15:40:00
1859,1859,https://www.nairaland.com/5839754/2-coronavirus-patients-abscond-oyo,2 Coronavirus Patients Abscond From Oyo Isolation Centre,Health,References,2020-05-06 16:53:00,2020-05-06 15:23:00
1860,1860,https://www.nairaland.com/5839555/covid-19-students-wuhan-china-return,"Coronavirus: This Is What Back-To-School Looks Like For Students In Wuhan, China",Education,Faithful4real,2020-05-06 15:50:00,2020-05-06 13:51:00
1861,1861,https://www.nairaland.com/5839679/man-hits-new-born-baby,Man Hits His New Born Baby On The Floor Because It’s Not A Boy,Crime,OdefaGirl,2020-05-06 15:08:00,2020-05-06 14:49:00
1862,1862,https://www.nairaland.com/5839659/155-persons-die-yobe-within,155 Persons Die In Yobe State Within 6 Days Over Suspected COVID-19,Health,fergie001,2020-05-06 14:55:00,2020-05-06 14:39:00
1863,1863,https://www.nairaland.com/5839625/covid-19-curfew-fct-apprehends-night,COVID-19 Curfew: FCT Apprehends Night Travellers From Neighbouring States,Travel,AtikuNetwork,2020-05-06 14:43:00,2020-05-06 14:24:00
1864,1864,https://www.nairaland.com/5839609/akin-alabi-covid-19-test-centre,My COVID-19 Test Centre Awaiting Approval Of Health Ministry - Akin Alabi,Health,EcoBrick,2020-05-06 14:23:00,2020-05-06 14:17:00
1865,1865,https://www.nairaland.com/5838365/lockdown-affect-prices-phones-nigeria,Will Lockdown Affect Prices Of Phones In Nigeria?,Phones,Provoker,2020-05-06 14:03:00,2020-05-05 23:00:00
1866,1866,https://www.nairaland.com/5837437/driver-sentenced-death-strangling-boss,Lagos Driver Sentenced To Death By Hanging For Strangling His Boss' Mother (Pix),Crime,arinze198,2020-05-06 13:58:00,2020-05-05 14:09:00
1867,1867,https://www.nairaland.com/5839124/covid-19-says-madagascars-herbal-tonic,COVID-19: WHO Says Madagascar's Herbal Tonic Not A Cure,Health,Perfecttouchade,2020-05-06 13:38:00,2020-05-06 10:38:00
1868,1868,https://www.nairaland.com/5839204/infectious-disease-control-bill-what,Compulsory Vaccination &amp The Infectious Disease Control Bill: What You Should Know,Politics,Demzlent,2020-05-06 13:02:00,2020-05-06 11:13:00
1869,1869,https://www.nairaland.com/5839338/ibom-air-acquires-new-aircraft,"Ibom Air Acquires New Aircraft, Fleet Number Increases To 4 (Photos)",Travel,GreatResearcher1,2020-05-06 12:24:00,2020-05-06 12:11:00
1870,1870,https://www.nairaland.com/5839256/edo-records-3-more-covid-19,Edo Records 3 More COVID-19 Cases Today,Health,oshozondii,2020-05-06 12:17:00,2020-05-06 11:37:00
1871,1871,https://www.nairaland.com/5839171/situation-port-harcourt-ahead-total,Situation In Port Harcourt Ahead Of Total Lockdown Tomorrow (Photos),Health,Honeeydrooop,2020-05-06 11:48:00,2020-05-06 10:57:00
1872,1872,https://www.nairaland.com/5839207/covid-19-6-year-old-girl-tests-positive,COVID-19: 6-Year-Old Girl Tests Positive In Jigawa,Health,ghettokid1,2020-05-06 11:30:00,2020-05-06 11:14:00
1873,1873,https://www.nairaland.com/5839108/impressive-compliance-lagos-transport-terms,Impressive Compliance To Lagos Transport Terms In Ajah,Travel,Swagavillage,2020-05-06 11:11:00,2020-05-06 10:32:00
1874,1874,https://www.nairaland.com/5834243/does-masters-degree-guarantee-jobs,Does A Masters Degree Guarantee Jobs?,Education,Chuky7,2020-05-06 10:59:00,2020-05-04 06:34:00
1875,1875,https://www.nairaland.com/5838993/agboola-ajayi-more-troubles-ondo,More Troubles For Ondo Deputy Governor,Politics,CapitalHYC,2020-05-06 10:45:00,2020-05-06 09:30:00
1876,1876,https://www.nairaland.com/5839024/covid-19-gombe-deports-700-almajiris,COVID-19: Gombe Deports 700 Almajiris To Their States Of Origin,Health,etokhana,2020-05-06 10:33:00,2020-05-06 09:47:00
1877,1877,https://www.nairaland.com/5838818/coronavirus-body-nigerian-nurse-us,"Coronavirus: Body Of Nigerian Nurse In US Removed From Her Home (Photos, Video)",Health,Newpost,2020-05-06 10:06:00,2020-05-06 07:58:00
1878,1878,https://www.nairaland.com/5838727/how-sell-yourself-job-interview,How To Sell Yourself In A Job Interview: 5 Powerful Tips,Jobs/Vacancies,PatrickOkunima,2020-05-06 09:38:00,2020-05-06 06:50:00
1879,1879,https://www.nairaland.com/5838411/ebelechukwu-obiano-donates-house-woman,Anambra First Lady Donates A House To A Woman In Aguata (Photos),Politics,manuelreports,2020-05-06 09:33:00,2020-05-05 23:35:00
1880,1880,https://www.nairaland.com/5838822/70-year-old-man-insulted-president-buhari,70-Year-Old Man Who Insulted President Buhari Jailed For 18 Months,Politics,Faithful4real,2020-05-06 09:21:00,2020-05-06 08:00:00
1881,1881,https://www.nairaland.com/5838860/34-year-old-man-beaten-death-imo,34-Year-Old Man Beaten To Death In Imo Accused Of Sleeping With Kinsman’s Wife,Crime,ghettokid1,2020-05-06 08:58:00,2020-05-06 08:20:00
1882,1882,https://www.nairaland.com/5838849/woman-slapped-policeman-13-times,Mother Of 6 Who Slapped Policeman 13 Times Arrested In Oyo,Crime,Great100000,2020-05-06 08:38:00,2020-05-06 08:14:00
1883,1883,https://www.nairaland.com/5838697/2-ex-us-soldiers-attempt-assasinate, 2 Ex-US Soldiers Attempt To Assasinate Venezuelan President With 300 Hungry Men,Politics,Explorers,2020-05-06 08:35:00,2020-05-06 06:15:00
1884,1884,https://www.nairaland.com/5838768/sinach-no-1-billboard-usa,Sinach No 1 On Billboard USA For Christian Song,Music/Radio,Victorblaze14,2020-05-06 08:19:00,2020-05-06 07:25:00
1885,1885,https://www.nairaland.com/5838766/arsenal-may-sell-up-six,Arsenal May Sell Up To Six Players To Fund Pepe's Remaining Transfer Fee,Sports,ogbiwa,2020-05-06 08:13:00,2020-05-06 07:25:00
1886,1886,https://www.nairaland.com/5838741/barca-players-tested-covid-19-today,Barca Players To Be Tested For COVID-19 Today Before Resuming Training,Sports,ogbiwa,2020-05-06 08:01:00,2020-05-06 07:04:00
1887,1887,https://www.nairaland.com/5838771/covid-19-lagos-battles-shortage-reagents,"COVID-19: Lagos Battles Shortage Of Reagents, FCT Running Out Of Test Kits",Health,NaijaRoyalty,2020-05-06 07:43:00,2020-05-06 07:26:00
1888,1888,https://www.nairaland.com/5838481/kakah-hajja-dead-buratais-mother,"Mother Of Chief Of Army Staff, Buratai, Is Dead",Politics,etokhana,2020-05-06 07:35:00,2020-05-06 00:33:00
1889,1889,https://www.nairaland.com/5838732/covid-19-sagay-says-nigerians-most,COVID-19: Sagay Says Nigerians Are The Most Indisciplined People On Earth,Politics,bolaayenimo,2020-05-06 07:32:00,2020-05-06 06:56:00
1890,1890,https://www.nairaland.com/5838422/buhari-approves-5-donor-accounts,Buhari Approves 5 Donor Accounts For COVID-19 Donations,Politics,042Trend,2020-05-06 06:16:00,2020-05-05 23:42:00
1891,1891,https://www.nairaland.com/5838489/abbco-towers-sharjah-uae-gutted,"Abbco Towers Sharjah, UAE Gutted By Fire (Video)",Properties,chimezieeze98,2020-05-06 05:42:00,2020-05-06 00:40:00
1892,1892,https://www.nairaland.com/5838456/covid-19-crisis-ramaphosa-johnson-sirleaf-akinwumi,"COVID-19 Crisis: Ramaphosa, Johnson-Sirleaf Akinwumi Adesina's Steps",Politics,Praxtech,2020-05-06 05:37:00,2020-05-06 00:02:00
1893,1893,https://www.nairaland.com/5838428/148-new-covid-19-cases-reported,148 New COVID-19 Cases Reported. Total 2950. 481 Discharged. 98 Deaths,Health,References,2020-05-06 05:32:00,2020-05-05 23:45:00
1894,1894,https://www.nairaland.com/5838423/buhari-despite-differences-yaradua-patriot,"Despite Our Differences, Yar’Adua Was A Patriot - Buhari ",Politics,valentineuwakwe,2020-05-06 05:23:00,2020-05-05 23:42:00
1895,1895,https://www.nairaland.com/5837425/lockdown-lekki-residents-sue-kayode,"Lockdown: Lekki Residents Sue Kayode Otitoju Over ""Influx Of Miscreants""",Properties,ElectroLyte,2020-05-06 05:21:00,2020-05-05 14:05:00
1896,1896,https://www.nairaland.com/5838210/clement-asuquo-caught-celestine-umeh,"Man Arrested, Tortured &amp Framed Up After Catching Police Officer In Bed With His Wife",Crime,robosky02,2020-05-05 22:01:00,2020-05-05 21:18:00
1897,1897,https://www.nairaland.com/5838088/coronavirus-umar-farouk-emir-daura,Coronavirus: Emir Of Daura Rushed To Intensive Care Unit,Culture,fergie006,2020-05-05 21:39:00,2020-05-05 19:59:00
1898,1898,https://www.nairaland.com/5838104/infinix-international-distillers-donate-trucks,"Infinix, Intercontinental Distillers Donate Trucks Of Food Items To Lagos (Photos)",Health,Lanrelagboi,2020-05-05 21:24:00,2020-05-05 20:07:00
1899,1899,https://www.nairaland.com/5838027/enugu-designates-medical-diagnostic-centre,Enugu Designates Medical Diagnostic Centre As Isolation Centre (Pictures),Health,OEPHIUS,2020-05-05 20:51:00,2020-05-05 19:27:00
1900,1900,https://www.nairaland.com/5838054/chinelo-nwokoye-naf-wings-female,"NAF Wings Another Female Combat Helicopter Pilot, 11 Others In Abuja (Pics)",Career,GreatResearcher1,2020-05-05 20:50:00,2020-05-05 19:38:00
1901,1901,https://www.nairaland.com/5837949/chinese-doctors-started-working-isolation,Chinese Doctors Have Started Working In Isolation Centres – Lai Mohammed,Health,Racoon,2020-05-05 20:35:00,2020-05-05 18:36:00
1902,1902,https://www.nairaland.com/5837910/what-those-things-stopped-doing,What Are Those Things You Have Stopped Doing Because Of Coronavirus?,Health,ikorodureporta,2020-05-05 20:29:00,2020-05-05 18:14:00
1903,1903,https://www.nairaland.com/5838031/nigeria-using-remdesivir-treat-covid-19,Nigeria Using Remdesivir To Treat COVID-19 Patients - Health Minister Reveals,Health,valentineuwakwe,2020-05-05 20:00:00,2020-05-05 19:28:00
1904,1904,https://www.nairaland.com/5835927/anti-lockdown-protests-around-world-photos,Anti-Lockdown Protests Around The World (Photos),Politics,Macsjebs,2020-05-05 19:25:00,2020-05-04 21:03:00
1905,1905,https://www.nairaland.com/5837902/covid-19-jack-ma-sends-2nd,"COVID-19: Jack Ma Sends 2nd Batch Of Medical Supplies To Nigeria, Others",Health,Racoon,2020-05-05 19:16:00,2020-05-05 18:09:00
1906,1906,https://www.nairaland.com/5837336/trailer-loaded-goats-30-people,"Trailer Loaded With Goats &amp 30 People From Bauchi, Intercepted In Delta State (Pics)",Travel,Ctorch,2020-05-05 18:45:00,2020-05-05 13:23:00
1907,1907,https://www.nairaland.com/5837850/lagos-discharges-sixty-more-coronavirus,Lagos Discharges 60 More Coronavirus Patients Today,Health,fergie001,2020-05-05 18:20:00,2020-05-05 17:39:00
1908,1908,https://www.nairaland.com/5836993/feel-cheated-company-please-advise,"""How The Company Where I Work Cheated Me""",Career,Ffolksy,2020-05-05 18:09:00,2020-05-05 10:50:00
1909,1909,https://www.nairaland.com/5837393/aloysius-ikegwuonu-shares-palliatives-people,Aloysius Ikegwuonu Aka Bishop Of Ozubulu Shares Food Items To Anambra People (Pics),Food,Ctorch,2020-05-05 18:05:00,2020-05-05 13:52:00
1910,1910,https://www.nairaland.com/5837818/saidu-ahmed-dead-nema-north,NEMA North East Coordinator Dies At The University Of Maiduguri Teaching Hospital,Health,Nemere2020,2020-05-05 17:35:00,2020-05-05 17:22:00
1911,1911,https://www.nairaland.com/5837805/adesina-cant-order-president-buhari,"”You Can't Order President Buhari Around"" - Adesina Tells Nigerians",Politics,Omooba77,2020-05-05 17:33:00,2020-05-05 17:18:00
1912,1912,https://www.nairaland.com/5837418/10-things-yaradua-remembered,10 Things Yar’adua Will Be Remembered For,Politics,ijustdey,2020-05-05 17:02:00,2020-05-05 14:01:00
1913,1913,https://www.nairaland.com/5837677/statement-return-abacha-stolen-millions,Presidency Releases Statement On The Return Of The Abacha Stolen Millions From US,Politics,References,2020-05-05 16:44:00,2020-05-05 16:09:00
1914,1914,https://www.nairaland.com/5833544/time-divorce-wife,"""Should I Divorce My Wife Because Of This?""",Family,noakchukibadan,2020-05-05 16:38:00,2020-05-03 18:51:00
1915,1915,https://www.nairaland.com/5837106/covid-19-akeredolu-offers-permanent-jobs,COVID-19: Akeredolu Offers Permanent Jobs To Volunteers In Ondo,Jobs/Vacancies,Faithful4real,2020-05-05 16:26:00,2020-05-05 11:33:00
1916,1916,https://www.nairaland.com/5837428/abakaliki-mall-ebonyi-taking-shape,Abakaliki Mall Taking Shape (Pictures),Business,UmuezeOzoagba,2020-05-05 15:45:00,2020-05-05 14:06:00
1917,1917,https://www.nairaland.com/5835628/different-shades-face-masks-lagos,Different Shades Of Face Masks In Lagos (Photos),Health,ghettokid1,2020-05-05 15:18:00,2020-05-04 18:20:00
1918,1918,https://www.nairaland.com/5837479/lagos-confirms-one-coronavirus-death,Lagos Confirms One Coronavirus Death,Health,Nemere2020,2020-05-05 15:08:00,2020-05-05 14:27:00
1919,1919,https://www.nairaland.com/5837377/gombe-covid-19-patients-protest-over,"COVID-19 Patients Protest Over Inadequate Medical Attention, Block Highway (Photos)",Health,etokhana,2020-05-05 14:33:00,2020-05-05 13:44:00
1920,1920,https://www.nairaland.com/5837364/union-bank-staff-dies-coronavirus,Union Bank Staff Dies Of Coronavirus Disease In Lagos,Health,ibrandtv,2020-05-05 14:16:00,2020-05-05 13:35:00
1921,1921,https://www.nairaland.com/5837348/chidi-ofor-okenwa-dead,"Enugu State Ex FA Chairman, Chidi Ofor Is Dead",Sports,LoySupremo,2020-05-05 14:10:00,2020-05-05 13:28:00
1922,1922,https://www.nairaland.com/5836952/akeredolu-approves-50-salaries-hazard,Akeredolu Approves 50% Of Salaries As Hazard Allowance For Health Workers,Politics,Sanromeo,2020-05-05 13:58:00,2020-05-05 10:37:00
1923,1923,https://www.nairaland.com/5837161/covid-19-fg-pledges-more-support,COVID-19: FG Pledges More Support To Kano Government,Health,Tunex252,2020-05-05 13:56:00,2020-05-05 11:59:00
1924,1924,https://www.nairaland.com/5837203/american-university-nigeria-sacks-400,American University Of Nigeria Sacks 400 Staff,Career,fergie006,2020-05-05 13:46:00,2020-05-05 12:16:00
1925,1925,https://www.nairaland.com/5834782/covid-19-poor-organization-polaris-bank,"Lockdown Ease: Photos From Polaris Bank, Shomolu Lagos",Business,psalmist00000,2020-05-05 13:42:00,2020-05-04 11:39:00
1926,1926,https://www.nairaland.com/5836519/gun-hidden-inside-bread-man,"Man Caught With A Gun Hidden Inside Bread In Imo (Photo, Video)",Crime,Ejima1,2020-05-05 13:29:00,2020-05-05 07:04:00
